baseMean log2FoldChange lfcSE pvalue padj
RFPL4AP4 8.25954367697732 3.6875471663073 0.857362428135632 1.56483506275813e-06 2.47363876659567e-05
MIR4799 0.880489349787262 0.386608408786455 0.842234921890431 0.0933556112616243 0.203402468945748
ARHGAP10 232.961922508787 1.30635462924368 0.33707688489989 2.52229296974298e-05 0.000266259627737909
PRMT9 235.273465381668 0.0261372984159496 0.169836322945512 0.874169047426678 0.927029859545083
TMEM184C 196.626543058547 0.312854735040136 0.159126838831844 0.0429271396258527 0.114280702204139
SLC10A7 190.550948358877 0.531567796347255 0.282862713241159 0.0395468060791247 0.107213823722945
LSM6 159.160097016495 0.346436273755392 0.197978930641179 0.0680937477562285 0.161365968226294
ZNF827 425.924875321077 -0.0770018784790583 0.188944203939303 0.671839366897274 0.791579209868403
C4orf51 8.30311174685119 0.502732918292269 0.393812201286726 0.127639392833394 0.256019812880934
NCOA4P3 17.2713627437491 2.03071252118886 0.508680282348136 7.7548817813178e-06 9.75473104160931e-05
MMAA 102.980117932304 0.568467399980324 0.232888497610982 0.00933226828785045 0.0348338824157396
SMAD1.AS1 1.06916722235054 4.73614240346569 3.59241192306313 0.0230667151585726 0.0705817699402017
SMAD1.AS2 1.72127253112798 0.918584038549721 1.05615289592266 0.0543742621066512 0.136369177260022
SMAD1 78.3606199209985 1.63432970169164 0.385397685593826 3.84925461195871e-06 5.34640434095561e-05
RTN3P1 10.6621880505236 -0.503096288731895 0.391984849805402 0.120826917405371 0.246295390985195
OTUD4 1826.76533962824 -0.0486468104036227 0.174361252686681 0.772560828826699 0.8617646226751
ABCE1 574.883512907462 0.194765033633943 0.211492088621039 0.3335788681008 0.501319943247384
RN7SKP235 3.26770423434233 5.92615519488629 1.63375463387973 1.90820792067424e-06 2.94301042716593e-05
ANAPC10 307.039466083593 2.12701988944876 0.262089679869395 7.09276472974593e-17 3.04043181415109e-14
HHIP 1.28976979005618 0.912919563392538 1.03174003011681 0.0568820051727485 0.141184649987129
HHIP.AS1 0.873562457091576 -0.0415098981867535 0.602253408265275 0.897737413248582 0.940950010952177
GYPB 3.81119035499619 2.97173847400368 1.16879474953959 0.000756954368773525 0.00454505257075716
GYPE 5.57387909852675 0.841448404609986 0.519247429751579 0.034702198856394 0.0969904719251451
FREM3 2.08519779981532 0.752018223466903 0.859511013767088 0.0867453327321542 0.192863466306352
GUSBP5 6.51884779011625 -0.0290367409815116 0.49670959273394 0.931550882996459 0.960704710838949
SMARCA5 1478.87667078416 -0.376820005081195 0.225515320446863 0.0739025326532781 0.171367964453327
SMARCA5.AS1 23.9607474916284 0.405675317259599 0.412130159334012 0.226933431509619 0.385919601804681
RPSAP36 8.53015073793613 2.28500116681855 0.60144554711226 1.46878633530317e-05 0.000169870488199082
RPS2P20 25.6893202640118 1.45800478872224 0.368222835632601 1.30723798065052e-05 0.000152991631332879
MIR3139 3.22215305357236 3.79214380379766 1.05895833464699 2.01088665929405e-05 0.000220613106107461
GAB1 419.211957008222 1.05624866959588 0.389551986183448 0.00204028240067991 0.0102492311221655
USP38 935.738320860212 -0.0996560345284541 0.138665723960214 0.462697377440508 0.622770845706561
LSM3P4 2.24158454025316 2.50742155538915 1.10331984819347 0.00167235858730345 0.00871179832101564
RPL5P13 2.23395074191746 7.18424912338847 2.91367577331407 0.000106407661783371 0.0008875560098848
INPP4B 800.914172594349 0.738177669346872 0.299351391292563 0.00682263346763376 0.0271885550254118
IL15 212.288748924468 0.8469197363289 0.286128210730779 0.00130590327841999 0.00711537976856989
LINC02432 55.4425946153025 0.500401262334884 0.528505430376104 0.190534208233024 0.340537840123477
ZNF330 559.199550845746 -0.437424378614184 0.197466915262912 0.0198076051546743 0.0625952390707558
RNF150 1.21908159183231 -0.318751716618788 0.644765247799894 0.351575008422951 0.519330202522277
RNY1P14 1.0412576499355 0.0544653218458127 0.586181192132561 0.857539074143665 0.917646560887361
TNRC18P1 28.5547461523079 0.448534475383441 0.36081738660036 0.147724691907245 0.283917117756148
TBC1D9 795.826606278306 -0.469284339043738 0.240670465389013 0.0354799752508448 0.0985970788018266
ELMOD2 319.085765543329 -0.211160721225241 0.263842074321791 0.381796674125663 0.549475955159996
CLGN 0.848216859530806 -0.100203551419528 0.599273567068186 0.760842145315116 0.854535370196716
RPL14P3 2.48520021170946 0.0578797880900478 0.529796448376777 0.866880008768228 0.922848377370273
SCOC.AS1 4.41793365221835 -1.6159224932381 0.907202786297573 0.0084335161595544 0.0321824978670236
SCOC 95.2097536245091 0.486012150277752 0.39231727275372 0.140799256240998 0.274614447313828
RN7SKP253 3.00093697089147 3.93973493991596 1.24026479487151 8.36774340953542e-05 0.000731449845738758
MAML3 478.63753476512 0.448581194440657 0.281395798260127 0.0812265485758462 0.183656511010978
H3P16 120.382759083586 -0.123568056069513 0.335603040601596 0.670034006348537 0.790048187626973
MGST2 81.5268741949019 0.637215709874706 0.294367989150569 0.0171619864380752 0.0559742425047292
FTH1P24 18.2548106849247 0.454339529254256 0.399307356524293 0.169671891233648 0.313078007891977
SETD7 668.994228531506 -0.210782773199461 0.142357759850192 0.122702983911204 0.248860671691884
RAB33B.AS1 8.97238915412441 -0.167794520414207 0.382994587789852 0.596177947614668 0.734579399805663
RAB33B 348.514086178315 0.575443138388031 0.192886444265576 0.00185770269134608 0.00948746427033763
NAA15 768.602088419036 0.518877820037226 0.24411870355176 0.0231672657033853 0.0708422219251647
MGARP 1.95319474646457 -0.0360935231215906 0.532617095587102 0.913671919187114 0.949618622688308
PPP1R14BP3 30.2362851291868 0.570408608345142 0.400618893461609 0.0868725447873974 0.193048137237455
RN7SL382P 8.94262776327978 3.54296425268646 0.753445472522306 2.13663364649168e-07 4.50444404817754e-06
ELF2 1875.62832122828 0.158428602958717 0.188079946764224 0.38348596587961 0.550739731862007
RNU6.531P 6.64637743595436 0.0442799676924757 0.437454542647588 0.894272350436965 0.938807320785575
NOCT 209.990247733162 -0.408996322266198 0.320533420834631 0.143435337788215 0.278286743438819
SLC7A11 29.777816255944 0.554225558644086 0.403377393770185 0.0981390497851915 0.211006678442551
EEF1A1P35 38.9535973100625 -1.15148541281023 0.275404511804051 8.26194895284868e-06 0.000102860323466502
RPS2P27 1.35480267431645 -0.0161400807921246 0.575072535653972 0.959151315050655 0.977255257008781
RPL7AP28 0.923954578042444 0.00147236552003115 0.587060800379998 0.992549903602829 0.995601100828862
C4orf33 185.383747795341 -0.301210370184761 0.240591349688098 0.176835640669499 0.322675968309539
SCLT1 612.125944529441 0.644105935194537 0.365676281176319 0.0422844723589221 0.112982539074891
JADE1 760.53945925711 -0.193432928711784 0.20282338181586 0.315949536127629 0.482689640728318
LINC02615 19.7281452117803 0.131268406189839 0.385884668068696 0.68461830692742 0.800937840533379
RPL15P8 2.01591218482243 0.0332126838049896 0.541040349799082 0.917864339435772 0.951823839708986
LARP1B 157.740538735766 -0.458925224935482 0.225010271121969 0.0290111479371974 0.0846332687754216
ABHD18 338.354444022618 -0.317839486951922 0.191057725098307 0.0814594315441807 0.184068846761641
MFSD8 233.986144250171 -0.296635382597939 0.239606223568567 0.183147036225448 0.330987890052141
PLK4 67.7710255987286 -0.566376499193133 0.252546865301754 0.0151461771572387 0.0509032628764876
HSPA4L 3.55566572250927 0.000705493254781525 0.52521072348576 0.999120226816521 0.999348785224998
INTU 7.46753095003501 0.952979806759412 0.534255887408868 0.0196604105877254 0.0623192542074602
FAT4 63.9762288446603 -0.82023046687158 0.381917941138133 0.0107937389046202 0.0389809961787084
ANKRD50 209.438539534147 0.0295625164032061 0.285718926417 0.910466607465589 0.947703707680461
COILP2 1.69607752702409 3.41499312676466 1.22357085800339 0.000194515731842382 0.00147298334933778
SPATA5 331.792177273634 0.783010459942111 0.309069129876728 0.00523710377552867 0.0220010689355511
NUDT6 4.95555286885055 -0.320364332484618 0.48746594034923 0.369468820218793 0.536949235366832
FGF2 7.33608148565422 1.81651688010463 0.800480733159065 0.00241973654827174 0.0117765539666778
CETN4P 1.33950616974128 0.530313573565498 0.787770916831335 0.142626847494273 0.277214450561859
BBS12 14.8125566227982 -0.0773477125479089 0.329696643111205 0.789148566816949 0.873980038893218
IL21.AS1 1.34413983144799 2.28449729790419 1.34850200623883 0.00499664302750222 0.0212106548156069
IL2 2.34549016741568 -0.169944687474412 0.627183871044561 0.553115751948247 0.700470171412418
KIAA1109 5379.3731355829 0.475062911971834 0.216637099912921 0.0213047047658368 0.0662249917573979
TRPC3 17.2379185754911 -1.47784289921171 0.498315170032123 0.000458146544515631 0.00299790474594454
BBS7 71.3694881362098 -0.656814296137424 0.241516068960092 0.00343060639501684 0.0156249827099705
CCNA2 36.3509898215056 -0.171409612403262 0.341742653901721 0.561123342331482 0.707853609758388
EXOSC9 458.106467243106 -0.251244261478195 0.22191414815536 0.229468370053495 0.389037418077511
SMIM43 2.65616012394749 0.0517850349413108 0.527430212727211 0.873713105799109 0.926833709494886
ANXA5 2721.82140489158 0.0600939455661935 0.278833684597193 0.815055264342914 0.891355470907846
TNIP3 20.3667748236694 -0.329430272144768 0.353936349115509 0.275452655301603 0.440974366593706
PRDM5 24.0426933287676 -0.0592163619137782 0.465311634711347 0.859011760748792 0.918629271111792
MAD2L1.DT 3.46001319817044 0.340481102952262 0.552568450106527 0.340840331836523 0.508770403837912
MAD2L1 70.5106254044068 -0.337632461468744 0.275507291291603 0.179055075605266 0.325395017695954
PDE5A 676.59867494193 2.67304541601509 0.430399881889825 7.18831332278331e-11 4.88046291499033e-09
SEPTIN7P14 125.350230945778 0.22931941518353 0.179989405561898 0.186644148413912 0.335615592418568
GTF2IP12 13.7540122700033 -0.0149936772867192 0.470568889911238 0.963284738315465 0.97977719126513
LINC01061 74.24899004024 -1.43918375359683 0.408349440505452 5.54008584813872e-05 0.000516491926703662
KLHL2P1 9.1893179062405 2.17933823462387 0.586145608740818 1.93452371454218e-05 0.00021359877498647
C4orf3 879.3491879287 -0.100562096325805 0.29883978563613 0.706304742155756 0.817558864457517
USP53 243.861899213806 -0.494353122940187 0.263615298512217 0.0403460744026903 0.108896441770947
MYOZ2 0.898702014163135 0.0415535596822414 0.59090394839893 0.887139219736127 0.93437084910298
SYNPO2 9.91207970589614 -0.160733609419794 0.421645072387261 0.625195789272966 0.756351632177832
SEC24D 463.345076091873 0.357605082384354 0.182068926922729 0.0414201111697099 0.111080283414156
METTL14 360.013743453413 0.149976134257556 0.231273748076233 0.494129637225893 0.651253665324738
METTL14.DT 1.38094181242579 0.262282760728858 0.653468163705596 0.370408824680936 0.537814818700579
SEPTIN14P4 8.78961511188351 -0.558024254895218 0.427674625698514 0.102933503479771 0.218733694894514
CICP16 10.1428958418071 0.254385712281737 0.407695699763405 0.442216573847077 0.605070461090726
RNU6.1054P 0.850734129109446 0.282876379274712 0.679519386774936 0.316051877046856 0.482778517048516
CEP170P1 1.18599882507795 -0.120630630370766 0.590468399282519 0.696079922831081 0.809969090532951
PRSS12 9.84394096580699 2.07702589045954 0.67945069837487 0.000237153344198856 0.00173748204117808
NDST3 4.16613328245142 2.41763082870308 0.82950582787971 0.000328920195324202 0.00226340991821772
NT5C3AP1 9.35446417714499 1.70316425005644 0.787561894036912 0.00372118730065784 0.0166979878421555
ACTN4P1 1.33192164345999 -0.0986388182084888 0.573529633027708 0.75087107192994 0.847997901360283
CIR1P2 3.11036491870022 0.0598576913690755 0.532151340060148 0.857204701972378 0.917513302057289
UGT8 19.7277166464704 0.789107079572199 0.371364734260382 0.0142127820842835 0.0484062691893763
ARSJ 2.45151875949237 -0.713616902294521 0.777076846093322 0.106803456946619 0.224523636941756
CAMK2D 883.326109411519 0.846193131654535 0.268527396831069 0.000707278811853528 0.00428918984320161
RPS26P25 19.0058157669825 -1.03770140820784 0.816398245299935 0.0280697983943875 0.082503620932791
ANK2 7.3451299527261 0.368424788612565 0.470977103687999 0.297063972703575 0.463423189042782
MIR302C 1.19290236486132 -0.124344784513753 0.597786867135717 0.683233070541233 0.80000221670893
MIR302D 1.0503704938194 0.333729208534912 0.678896947343725 0.287064256781585 0.452936230309528
MIR367 0.991332249584962 1.1026675714131 1.35669630601121 0.0320641274850349 0.0914170520445793
MIR302CHG 3.33367386777939 0.135370578897874 0.501190043989753 0.688799885025768 0.804002619060964
LARP7 438.11634049118 -0.616518958119293 0.329457371438928 0.0314235977761561 0.0900252515505601
H3P14 11.4255525452022 0.0811231074587662 0.356035115099546 0.789622657447725 0.874283643308289
ZGRF1 203.115828552907 -0.722949972247056 0.276055903752303 0.00391225141469448 0.0173946797697887
TOX4P1 2.3910165641053 0.704455462479571 0.72573554868971 0.0984514242645732 0.211449556662943
RTEL1P1 38.7983085386759 3.27775614756456 0.645894420030152 4.28987734047222e-08 1.12317722655573e-06
ALPK1 596.573150129922 0.0312455811513354 0.319764695170761 0.913814252489862 0.949650957262602
TIFA 232.406467004866 0.243517112738304 0.277078086694802 0.338819737916821 0.506792358397478
AP1AR 149.55241051284 -0.0624683218359349 0.173496829974788 0.708588520901779 0.819291423945139
RPL36AP19 6.43331414702583 1.81270019252633 0.621507320068493 0.000385529107741805 0.0025846174036956
FAM241A 125.894857069941 0.0656396407743543 0.285584937895496 0.801153925175442 0.882136847755503
ENPEP 1.85281257309039 -0.104021674015519 0.599102558852708 0.72731177442906 0.831876635584813
ELOVL6 139.465224227471 -1.09839344846133 0.327207715642927 0.000171956316016262 0.00133214350841514
EGF 308.395812477291 1.93086699489262 0.459068535665029 3.93269550084232e-06 5.44118707291106e-05
LRIT3 5.47189255926493 -0.263913855425699 0.52399247983484 0.458309881130798 0.619001632028075
RRH 1.56808816908843 -0.590784396785639 0.789447067969536 0.144119552736779 0.279098384438963
GAR1 101.562841122995 -0.409267888170408 0.288335852260679 0.115191965041359 0.23755558341045
PLA2G12A 433.283648404892 0.646621628217076 0.310929939628299 0.02097600026849 0.0654082609998188
HIGD1AP14 17.2623466602993 3.37288064726525 0.62251536380658 6.22668340649749e-09 2.19207331131801e-07
CASP6 167.491953243984 1.75981445759899 0.379001848948467 5.69064853954382e-07 1.03501629260821e-05
MCUB 789.724755194134 0.11922265166478 0.152484926849731 0.423293514913329 0.588288584268383
CDC42P4 0.823676506067958 0.101876410467049 0.6411017653872 0.672466660946576 0.792062181003935
SETP20 3.34778687326983 0.345481106231727 0.500308631885476 0.338171301860476 0.505960922616597
MIR576 5.86052574009798 0.940985587010538 0.67227157910841 0.0391777858745162 0.106437772435525
RN7SL55P 3.78561518150546 2.5388354322081 1.15759913175322 0.00209081522581183 0.0104684721296781
SEC24B 1568.80805442707 0.0538655410985681 0.132980341157938 0.680173861160519 0.797830290411593
SEC24B.AS1 10.1388092823912 -0.224384086235018 0.376479376498316 0.470975942865902 0.630563786082084
RBMXP4 1.18702268605033 -0.690499902770721 0.988758276219244 0.0737587481814493 0.171161633875687
COL25A1 3.60556001565581 0.380499906291299 0.526119685102151 0.298216339227362 0.464599709991165
RNU6.431P 1.46756216157608 0.305963820753216 0.632533467913987 0.346468559109882 0.514013004835792
OSTC 262.975934062541 -0.201635823348584 0.213472011161403 0.318102008428382 0.484927557929105
RPL34.DT 6.16716880915096 0.0509809136012731 0.408008777783743 0.87632403630556 0.928567084224125
LEF1.AS1 22.453660525703 0.204893017030367 0.424482140705326 0.546850573275509 0.695719694654864
LEF1 1326.11962192032 -0.0444299333222472 0.3594279562725 0.881733440828499 0.931346230858928
HADH 161.45108932799 -0.20205949671367 0.173458385962369 0.229095395961493 0.388555744492643
CYP2U1 86.8934213556717 -0.197433398694362 0.22915827783815 0.360036284788028 0.52815629457397
RNU6.733P 0.903835485552836 0.309184173304376 0.771069289633881 0.137165902231244 0.26945106968995
CYP2U1.AS1 23.7603959972075 3.38507001307971 0.769905527992991 1.17346000708956e-06 1.94202745457926e-05
SGMS2 153.541114592005 0.495056063248676 0.44341188026779 0.162405428990529 0.303276580407616
PAPSS1 395.619752306686 -0.0364079590078938 0.19408280250413 0.844512297754234 0.91025626650412
RAC1P5 1.14631260430468 -0.26934051249875 0.641868257599267 0.411614099678843 0.576802924935353
DKK2 0.952373128617415 0.00323330586740071 0.63616699617602 0.984611809275704 0.991003332000619
AIMP1 623.629296277523 -0.271854954665744 0.242053056229342 0.226524517173089 0.38560141668131
TBCK 326.829101880624 0.152985898521978 0.263734051026029 0.530662784883691 0.682656346588376
